"DateTime","Monthly Listeners","Flags on series","Flags on series","Flags on series","Change","Flags on series","Flags on series"
"2019-01-31 00:00:00",261024,,,,-1247
"2019-02-01 00:00:00",261003,,,,-21
"2019-02-02 00:00:00",260880,,,,-123
"2019-02-03 00:00:00",260672,,,,-208
"2019-02-04 00:00:00",260342,,,,-330
"2019-02-05 00:00:00",260079,,,,-263
"2019-02-06 00:00:00",260233,,,,154
"2019-02-07 00:00:00",260218,,,,-15
"2019-02-07 19:00:00",,,
"2019-02-08 00:00:00",260101,,,,-117
"2019-02-09 00:00:00",260128,,,,27
"2019-02-10 00:00:00",260111,,,,-17
"2019-02-11 00:00:00",259839,,,,-272
"2019-02-12 00:00:00",259717,,,,-122
"2019-02-13 00:00:00",259606,,,,-111
"2019-02-14 00:00:00",259190,,,,-416
"2019-02-15 00:00:00",259095,,,,-95
"2019-02-16 00:00:00",259270,,,,175
"2019-02-17 00:00:00",258636,,,,-634
"2019-02-18 00:00:00",258456,,,,-180
"2019-02-19 00:00:00",258129,,,,-327
"2019-02-20 00:00:00",258356,,,,227
"2019-02-21 00:00:00",258465,,,,109
"2019-02-22 00:00:00",258174,,,,-291
"2019-02-23 00:00:00",258050,,,,-124
"2019-02-24 00:00:00",257926,,,,-124
"2019-02-25 00:00:00",257700,,,,-226
"2019-02-26 00:00:00",257437,,,,-263
"2019-02-27 00:00:00",257322,,,,-115
"2019-02-28 00:00:00",257420,,,,98
"2019-03-01 00:00:00",257519,,,,99
"2019-03-02 00:00:00",257617,,,,98
"2019-03-03 00:00:00",257733,,,,116
"2019-03-04 00:00:00",257699,,,,-34
"2019-03-05 00:00:00",257649,,,,-50
"2019-03-06 00:00:00",258388,,,,739
"2019-03-07 00:00:00",258715,,,,327
"2019-03-08 00:00:00",259041,,,,326
"2019-03-09 00:00:00",259015,,,,-26
"2019-03-10 00:00:00",259272,,,,257
"2019-03-11 00:00:00",259260,,,,-12
"2019-03-12 00:00:00",259215,,,,-45
"2019-03-13 00:00:00",259165,,,,-50
"2019-03-13 20:00:00",,,
"2019-03-14 00:00:00",259423,,,,258
"2019-03-15 00:00:00",259346,,,,-77
"2019-03-16 00:00:00",259042,,,,-304
"2019-03-17 00:00:00",258825,,,,-217
"2019-03-18 00:00:00",258603,,,,-222
"2019-03-19 00:00:00",258569,,,,-34
"2019-03-20 00:00:00",258678,,,,109
"2019-03-21 00:00:00",258781,,,,103
"2019-03-22 00:00:00",259168,,,,387
"2019-03-23 00:00:00",259439,,,,271
"2019-03-24 00:00:00",259487,,,,48
"2019-03-25 00:00:00",259458,,,,-29
"2019-03-26 00:00:00",259573,,,,115
"2019-03-27 00:00:00",259744,,,,171
"2019-03-28 00:00:00",259996,,,,252
"2019-03-29 00:00:00",260463,,,,467
"2019-03-30 00:00:00",260869,,,,406
"2019-03-31 00:00:00",260932,,,,63
"2019-04-01 00:00:00",261033,,,,101
"2019-04-02 00:00:00",260978,,,,-55
"2019-04-03 00:00:00",260591,,,,-387
"2019-04-04 00:00:00",260401,,,,-190
"2019-04-05 00:00:00",260598,,,,197
"2019-04-06 00:00:00",260688,,,,90
"2019-04-07 00:00:00",260715,,,,27
"2019-04-08 00:00:00",260631,,,,-84
"2019-04-09 00:00:00",260706,,,,75
"2019-04-10 00:00:00",261363,,,,657
"2019-04-11 00:00:00",261527,,,,164
"2019-04-12 00:00:00",261830,,,,303
"2019-04-13 00:00:00",262132,,,,302
"2019-04-14 00:00:00",262468,,,,336
"2019-04-15 00:00:00",262803,,,,335
"2019-04-16 00:00:00",262979,,,,176
"2019-04-17 00:00:00",263154,,,,175
"2019-04-18 00:00:00",263468,,,,314
"2019-04-19 00:00:00",263781,,,,313
"2019-04-20 00:00:00",265218,,,,1437
"2019-04-21 00:00:00",266654,,,,1436
"2019-04-22 00:00:00",268091,,,,1437
"2019-04-23 00:00:00",268499,,,,408
"2019-04-24 00:00:00",268908,,,,409
"2019-04-25 00:00:00",269316,,,,408
"2019-04-26 00:00:00",269195,,,,-121
"2019-04-27 00:00:00",269075,,,,-120
"2019-04-28 00:00:00",268954,,,,-121
"2019-04-29 00:00:00",269258,,,,304
"2019-04-30 00:00:00",269562,,,,304
"2019-05-01 00:00:00",269866,,,,304
"2019-05-02 00:00:00",270494,,,,628
"2019-05-03 00:00:00",271123,,,,629
